name,age,season,tournament,club,apps,mins,shots (off target),shots (on target),shots (blocked),goals,outside_of_box_goals,unsuccessful_dribbles,successful_dribbles,unsuccesful_touches,dispossessed,aerial_won,aerial_lost,total_passes,accurate_long_pass,inaccurate_long_pass,accurate_short_pass,inaccurate_short_pass,accurate_crosses,inaccurate_crosses,long_key_pass,short_key_pass,assists
Sheraldo Becker,24.0,2019,NE,ADODenHaag,33.0,2882.0,0.6,0.8,0.2,0.2,0.1,0.8,1.1,2.2,1.2,0.4,0.8,26.5,1.3,1.0,18.2,6.0,26.5,1.3,0.2,1.5,0.2
Sheraldo Becker,23.0,2018,NE,ADODenHaag,29.0,2399.0,0.6,0.8,0.3,0.1,undefined,0.8,0.9,2.2,1.2,0.4,1.0,22.5,1.4,1.0,14.9,5.1,22.5,1.4,0.3,1.5,0.2
Sheraldo Becker,22.0,2017,NE,ADODenHaag,28.0,1615.0,0.4,0.6,0.3,0.1,undefined,0.5,0.5,1.3,1.0,0.3,0.5,16.6,0.6,0.8,11.4,3.8,16.6,0.6,0.1,0.8,undefined
Sheraldo Becker,21.0,2016,NE,PECZwolle,25.0,1727.0,0.7,0.6,0.5,0.2,0.1,1.8,1.3,1.4,1.3,0.4,0.8,17.6,0.6,0.8,11.3,4.9,17.6,0.6,0.1,1.0,0.2
Sheraldo Becker,20.0,2015,NE,PECZwolle,10.0,405.0,0.6,0.5,0.3,0.1,undefined,0.7,0.5,1.1,1.2,0.3,1.0,11.0,0.7,0.5,6.8,3.0,11.0,0.7,0.1,0.7,0.2
Valeri Qazaishvili,26.0,2021,UNL,Georgia,4.0,304.0,1.5,1.3,0.3,0.3,undefined,0.5,3.5,2.8,2.5,0.3,0.8,39.3,1.8,0.8,33.5,3.3,39.3,1.8,undefined,1.0,0.3
Valeri Qazaishvili,25.0,2020,UMLS,SanJoseEarthquakes,17.0,971.0,0.7,1.0,0.6,0.2,undefined,1.1,1.6,1.5,1.4,0.2,0.5,20.6,0.9,0.2,17.5,2.0,20.6,0.9,0.1,0.6,0.1
Valeri Qazaishvili,24.0,2019,UMLS,SanJoseEarthquakes,32.0,2099.0,1.0,1.1,1.3,0.3,0.1,1.2,3.1,1.9,2.5,0.3,0.6,26.6,0.8,0.4,21.7,3.7,26.6,0.8,undefined,1.1,0.2
Valeri Qazaishvili,24.0,2019,UNL,Georgia,8.0,705.0,0.6,0.9,0.5,0.3,undefined,1.0,1.5,2.1,2.4,0.3,0.8,30.5,0.8,0.4,24.5,4.9,30.5,0.8,undefined,1.5,0.3
Valeri Qazaishvili,23.0,2018,UMLS,SanJoseEarthquakes,33.0,2719.0,1.1,1.1,1.2,0.3,undefined,1.1,2.5,1.9,2.3,0.2,0.3,32.0,1.3,0.7,26.0,4.0,32.0,1.3,0.3,1.4,0.1
Valeri Qazaishvili,22.0,2017,UMLS,SanJoseEarthquakes,14.0,870.0,1.0,1.0,0.9,0.4,undefined,1.5,2.4,1.2,2.9,0.1,0.2,24.2,0.5,0.9,19.8,3.1,24.2,0.5,undefined,1.0,0.1
Valeri Qazaishvili,22.0,2017,UCL,LegiaWarszawa,2.0,82.0,undefined,undefined,1.0,undefined,undefined,undefined,1.0,undefined,1.0,undefined,undefined,9.5,0.5,undefined,7.5,1.5,9.5,0.5,undefined,undefined,undefined
Valeri Qazaishvili,22.0,2017,NE,Vitesse,3.0,161.0,0.7,0.3,1.0,0.3,undefined,0.3,2.3,2.7,1.3,undefined,undefined,19.3,0.3,undefined,15.3,3.7,19.3,0.3,undefined,0.7,undefined
Valeri Qazaishvili,22.0,2017,UEL,LegiaWarszawa,2.0,149.0,undefined,1.0,undefined,undefined,undefined,undefined,1.5,3.5,3.5,undefined,1.0,21.5,1.5,1.0,17.0,2.0,21.5,1.5,undefined,undefined,undefined
Valeri Qazaishvili,21.0,2016,NE,Vitesse,33.0,2649.0,0.8,0.8,0.8,0.3,undefined,1.8,2.0,1.7,1.8,0.2,0.5,25.4,0.5,0.2,21.8,2.9,25.4,0.5,0.1,1.1,0.1
Valeri Qazaishvili,20.0,2015,NE,Vitesse,37.0,2725.0,0.5,0.9,0.7,0.3,0.1,0.9,1.6,1.9,2.2,0.4,1.0,25.2,0.4,0.4,21.6,2.8,25.2,0.4,undefined,1.2,0.1
Valeri Qazaishvili,19.0,2014,NE,Vitesse,27.0,1227.0,0.6,0.9,0.6,0.1,0.1,0.7,1.1,0.9,2.1,0.2,0.4,15.6,0.6,0.2,12.7,2.1,15.6,0.6,undefined,0.7,0.1
Nacer Barazite,23.0,2018,TS,YeniMalatyaspor,15.0,779.0,0.5,0.6,0.4,0.1,undefined,0.3,0.8,0.9,0.9,0.9,0.7,17.4,0.8,0.4,13.3,2.9,17.4,0.8,0.1,0.5,0.1
Nacer Barazite,22.0,2017,NE,FCUtrecht,31.0,1926.0,0.6,0.5,0.5,0.2,0.1,0.6,0.7,1.4,0.8,0.7,0.5,22.4,1.4,1.1,15.3,4.7,22.4,1.4,0.3,1.1,0.1
Nacer Barazite,21.0,2016,NE,FCUtrecht,36.0,2686.0,0.6,0.8,0.3,0.2,undefined,0.9,1.2,1.4,1.8,1.2,1.1,26.8,1.0,0.6,20.1,5.1,26.8,1.0,0.4,1.1,0.2
Nacer Barazite,20.0,2015,NE,FCUtrecht,16.0,569.0,0.4,0.4,0.3,0.1,undefined,0.3,0.5,0.8,1.1,0.7,1.2,13.4,0.3,0.5,9.5,3.1,13.4,0.3,undefined,0.6,0.1
Vincent Vermeij,28.0,2019,NE,Heracles,8.0,134.0,0.3,0.3,undefined,0.1,undefined,0.1,undefined,1.4,0.3,0.9,1.0,6.4,0.1,0.1,3.6,2.5,6.4,0.1,undefined,0.5,undefined
Vincent Vermeij,27.0,2018,NE,Heracles,24.0,1344.0,0.6,0.7,0.2,0.3,undefined,0.2,0.3,1.8,0.7,5.1,3.3,17.6,0.4,0.2,10.6,6.4,17.6,0.4,undefined,0.7,undefined
Vincent Vermeij,26.0,2017,NE,Heracles,14.0,403.0,0.2,0.4,undefined,0.1,undefined,0.1,0.1,1.1,0.4,0.9,1.1,7.8,0.2,0.2,5.3,2.1,7.8,0.2,undefined,0.4,0.1
Vincent Vermeij,25.0,2016,NE,DeGraafschap,33.0,2177.0,0.9,0.7,0.2,0.3,undefined,0.8,0.4,2.0,0.9,3.2,3.8,20.0,0.3,0.3,12.3,7.1,20.0,0.3,undefined,0.7,undefined
Jack Byrne,30.0,2021,UNL,Ireland,2.0,20.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.5,undefined,0.5,undefined,12.0,0.5,undefined,10.0,1.5,12.0,0.5,0.5,1.0,undefined
Jack Byrne,26.0,2017,EC,Blackburn,4.0,268.0,0.3,0.3,undefined,undefined,undefined,undefined,0.8,0.5,0.8,0.5,0.8,41.0,6.0,1.5,30.8,2.8,41.0,6.0,0.3,0.8,undefined
Jack Byrne,26.0,2017,EC,Wigan,2.0,41.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.5,0.5,1.0,14.0,1.0,1.0,11.0,1.0,14.0,1.0,undefined,0.5,undefined
Jack Byrne,25.0,2016,NE,Cambuur,27.0,2105.0,0.6,0.7,0.2,0.1,0.1,0.6,0.7,0.7,1.5,0.2,0.5,45.0,6.3,3.7,29.8,5.1,45.0,6.3,0.5,1.3,0.1
Oussama Idrissi,25.0,2021,SLL,Sevilla,3.0,24.0,undefined,0.3,6.22,undefined,undefined,undefined,undefined,0.7,0.7,undefined,0.3,2.7,0.3,undefined,1.7,0.7,2.7,0.3,undefined,undefined,undefined
Oussama Idrissi,25.0,2021,NE,Ajax,5.0,134.0,0.4,1.0,6.4,undefined,undefined,1.0,1.4,0.8,1.0,undefined,undefined,19.4,0.6,undefined,16.4,2.4,19.4,0.6,undefined,1.0,undefined
Oussama Idrissi,25.0,2021,UEL,Ajax,6.0,65.0,undefined,0.3,6.3,undefined,undefined,0.5,0.5,0.7,0.3,undefined,0.3,6.3,0.2,0.2,4.5,1.5,6.3,0.2,undefined,0.3,undefined
Oussama Idrissi,25.0,2021,UCL,Sevilla,3.0,149.0,0.3,0.3,6.47,undefined,undefined,0.7,0.7,2.0,2.3,0.3,0.7,17.0,2.0,0.3,12.3,2.3,17.0,2.0,undefined,0.3,0.3
Oussama Idrissi,24.0,2020,NE,AZAlkmaar,25.0,1980.0,1.1,1.4,7.7,0.5,0.1,1.6,3.4,2.6,1.4,0.2,0.5,42.4,3.6,1.2,31.7,6.0,42.4,3.6,0.2,1.6,0.1
Oussama Idrissi,24.0,2020,UEL,AZAlkmaar,8.0,639.0,0.8,1.1,7.39,0.3,undefined,1.3,3.4,2.6,1.1,0.4,0.5,41.6,3.5,0.8,30.0,7.4,41.6,3.5,0.1,2.0,0.1
Oussama Idrissi,23.0,2019,ACoN,Morocco,1.0,2.0,undefined,undefined,5.88,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,undefined,1.0,undefined,1.0,undefined,undefined,undefined,undefined
Oussama Idrissi,23.0,2019,NE,AZAlkmaar,32.0,2724.0,1.1,2.0,7.36,0.3,undefined,2.1,3.0,2.7,3.0,undefined,0.5,39.4,2.9,0.9,29.1,6.5,39.4,2.9,0.3,1.5,0.2
Oussama Idrissi,22.0,2018,NE,FCGroningen,15.0,919.0,0.3,0.8,6.83,0.3,undefined,1.1,1.1,1.5,2.1,0.1,0.5,22.7,2.1,1.0,14.7,4.8,22.7,2.1,0.5,0.5,0.1
Oussama Idrissi,22.0,2018,NE,AZAlkmaar,12.0,749.0,0.7,1.1,7.4,0.3,0.1,1.7,2.6,1.8,1.8,0.3,0.6,33.4,1.4,0.4,26.4,5.2,33.4,1.4,0.5,2.2,0.5
Oussama Idrissi,21.0,2017,NE,FCGroningen,29.0,1545.0,0.7,0.5,6.75,0.2,0.1,0.7,1.2,1.6,1.7,0.2,0.6,18.9,1.3,0.8,12.8,4.0,18.9,1.3,0.3,0.9,0.1
Oussama Idrissi,20.0,2016,NE,FCGroningen,18.0,961.0,0.8,0.8,6.74,0.2,0.1,1.3,0.8,1.2,1.3,0.6,1.4,18.3,0.6,0.4,13.1,4.2,18.3,0.6,0.3,0.5,0.2
Robin Gosens,27.0,2022,WC,Germany,1.0,56.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2.0,1.0,33.0,1.0,undefined,28.0,4.0,33.0,1.0,undefined,undefined,undefined
Robin Gosens,26.0,2021,ISA,Atalanta,27.0,2156.0,0.7,0.6,0.3,0.3,undefined,0.5,0.9,1.3,0.4,1.3,0.7,42.3,1.1,1.4,33.0,6.8,42.3,1.1,0.1,0.9,0.2
Robin Gosens,26.0,2021,UCL,Atalanta,7.0,567.0,0.4,0.4,0.1,0.1,undefined,0.4,0.4,1.4,undefined,1.3,1.0,38.4,0.7,1.6,29.6,6.6,38.4,0.7,undefined,0.4,undefined
Robin Gosens,26.0,2021,UNL,Germany,3.0,225.0,undefined,0.3,undefined,undefined,undefined,undefined,undefined,0.7,0.3,0.3,1.3,31.0,0.7,0.7,24.3,5.3,31.0,0.7,undefined,0.7,0.3
Robin Gosens,25.0,2020,ISA,Atalanta,34.0,2628.0,0.5,0.6,0.5,0.3,undefined,0.7,0.5,1.1,0.3,1.5,0.7,38.0,1.1,1.7,28.7,6.5,38.0,1.1,0.1,1.1,0.2
Robin Gosens,25.0,2020,UCL,Atalanta,8.0,655.0,0.8,0.1,0.1,0.1,undefined,0.9,0.5,1.0,0.1,2.4,1.3,34.0,0.6,2.6,24.9,5.9,34.0,0.6,0.1,0.4,undefined
Robin Gosens,24.0,2019,ISA,Atalanta,28.0,1947.0,0.5,0.3,0.1,0.1,undefined,0.7,0.7,1.4,0.3,1.5,0.6,34.9,1.0,1.3,26.5,6.1,34.9,1.0,0.1,0.5,0.1
Robin Gosens,23.0,2018,ISA,Atalanta,21.0,1451.0,0.3,0.1,0.2,undefined,undefined,0.3,0.5,0.9,0.3,0.7,0.5,34.1,0.8,1.6,26.8,4.9,34.1,0.8,0.1,0.6,undefined
Robin Gosens,23.0,2018,UEL,Atalanta,3.0,55.0,undefined,0.3,undefined,0.3,0.3,undefined,undefined,0.3,undefined,0.7,undefined,5.3,undefined,0.3,4.3,0.7,5.3,undefined,undefined,undefined,undefined
Robin Gosens,22.0,2017,NE,Heracles,28.0,2330.0,0.5,0.3,0.2,0.1,undefined,0.1,0.2,0.8,0.4,1.8,1.0,38.2,3.0,2.9,28.4,4.0,38.2,3.0,0.1,0.7,0.1
Robin Gosens,21.0,2016,NE,Heracles,35.0,2176.0,0.5,0.3,0.2,0.1,undefined,0.4,0.5,0.9,0.5,1.1,0.7,18.9,1.3,1.5,11.8,4.3,18.9,1.3,0.3,0.4,0.1
Robin Gosens,20.0,2015,NE,FCDordrecht,31.0,2445.0,0.5,0.3,0.2,0.1,undefined,0.5,0.6,1.0,0.4,2.2,1.5,27.0,1.8,2.6,17.5,5.1,27.0,1.8,0.5,0.5,undefined
Anthony Limbombe,25.0,2020,FL1,Nantes,4.0,151.0,undefined,0.3,0.3,0.3,undefined,0.5,0.3,1.5,undefined,undefined,1.0,10.5,0.3,undefined,7.5,2.8,10.5,0.3,undefined,0.5,undefined
Anthony Limbombe,25.0,2020,UEL,StandardLiege,1.0,81.0,1.0,undefined,undefined,undefined,undefined,1.0,undefined,3.0,undefined,1.0,1.0,15.0,undefined,undefined,13.0,2.0,15.0,undefined,undefined,1.0,undefined
Anthony Limbombe,24.0,2019,FL1,Nantes,29.0,1234.0,0.7,0.4,0.4,undefined,undefined,0.4,0.4,1.0,0.7,0.4,0.6,14.4,0.2,0.3,10.7,3.1,14.4,0.2,0.1,0.9,undefined
Anthony Limbombe,22.0,2017,UCL,ClubBruges,4.0,201.0,0.8,undefined,0.5,undefined,undefined,0.3,0.8,1.0,1.3,0.3,1.5,14.0,undefined,0.5,11.5,2.0,14.0,undefined,undefined,0.3,undefined
Anthony Limbombe,21.0,2016,NE,NECNijmegen,32.0,2776.0,0.9,0.9,0.8,0.2,0.1,1.3,1.0,1.7,2.2,0.5,1.6,28.5,1.2,0.4,22.4,4.6,28.5,1.2,0.5,1.0,0.1
Anthony Limbombe,19.0,2014,UEL,Genk,3.0,107.0,undefined,undefined,0.3,undefined,undefined,0.7,1.7,1.0,1.0,0.3,1.0,15.0,1.0,undefined,11.3,2.7,15.0,1.0,undefined,undefined,undefined
Anthony Limbombe,18.0,2013,UEL,Genk,1.0,89.0,2.0,undefined,undefined,undefined,undefined,2.0,4.0,undefined,1.0,undefined,1.0,20.0,1.0,undefined,16.0,3.0,20.0,1.0,undefined,undefined,undefined
Anthony Limbombe,17.0,2012,UCL,Genk,3.0,113.0,undefined,0.3,undefined,undefined,undefined,0.7,1.0,2.0,undefined,0.3,0.7,14.3,undefined,undefined,11.0,3.3,14.3,undefined,0.3,0.3,undefined
Henk Veerman,29.0,2021,NE,SCHeerenveen,28.0,2434.0,1.5,1.1,0.4,0.5,undefined,0.4,0.5,2.4,0.7,3.6,2.9,22.4,0.5,0.5,13.2,8.3,22.4,0.5,undefined,1.0,0.2
Henk Veerman,28.0,2020,GB2,StPauli,22.0,1453.0,0.7,0.9,0.3,0.5,undefined,0.2,0.5,2.0,0.6,3.6,3.8,15.8,0.3,0.4,9.0,6.1,15.8,0.3,undefined,0.8,0.1
Henk Veerman,27.0,2019,GB2,StPauli,16.0,841.0,0.8,0.9,0.8,0.4,0.1,0.4,0.6,1.6,0.8,5.2,4.8,14.4,0.3,0.3,7.3,6.6,14.4,0.3,0.1,0.7,0.3
Henk Veerman,26.0,2018,NE,SCHeerenveen,33.0,1135.0,0.8,0.5,0.2,0.1,undefined,0.3,0.2,1.4,0.5,2.4,1.9,9.2,0.2,0.2,5.2,3.5,9.2,0.2,undefined,0.5,0.1
Henk Veerman,25.0,2017,NE,SCHeerenveen,24.0,414.0,0.3,0.4,0.2,0.2,undefined,undefined,0.2,0.6,0.2,1.2,0.8,5.6,0.1,0.2,2.8,2.6,5.6,0.1,undefined,0.3,undefined
Henk Veerman,24.0,2016,NE,SCHeerenveen,26.0,1352.0,0.7,0.6,0.2,0.2,undefined,undefined,0.1,1.7,0.5,2.7,2.2,14.7,0.3,0.4,8.3,5.6,14.7,0.3,undefined,0.5,0.1
Henk Veerman,23.0,2015,NE,SCHeerenveen,17.0,374.0,0.5,0.6,0.1,0.1,undefined,0.4,0.2,0.4,0.3,1.1,1.6,5.5,undefined,undefined,3.2,2.4,5.5,undefined,undefined,0.4,0.2
Jaroslav Navrátil,23.0,2018,NE,Heracles,11.0,390.0,undefined,0.2,undefined,0.1,undefined,0.3,0.2,0.5,0.4,0.5,1.2,10.7,0.2,0.3,8.2,2.1,10.7,0.2,undefined,0.3,0.1
Jaroslav Navrátil,22.0,2017,NE,Heracles,26.0,1128.0,0.2,0.2,0.2,undefined,undefined,0.5,0.4,1.0,1.0,0.2,0.7,12.9,0.3,0.5,9.5,2.6,12.9,0.3,0.1,0.7,0.1
Jaroslav Navrátil,21.0,2016,NE,Heracles,28.0,1950.0,0.4,0.5,0.3,0.2,undefined,0.5,0.4,1.6,1.1,1.3,2.1,18.5,0.5,0.8,12.6,4.7,18.5,0.5,0.1,0.9,0.2
Jaroslav Navrátil,20.0,2015,NE,Heracles,16.0,268.0,0.2,0.2,0.2,0.1,undefined,0.1,0.2,0.4,0.1,0.3,0.4,5.1,0.2,undefined,3.6,1.3,5.1,0.2,undefined,0.3,0.1
Jaroslav Navrátil,19.0,2014,NE,Heracles,1.0,7.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3.0,2.0,undefined,undefined,2.0,undefined,2.0,undefined,undefined,undefined,undefined
Kingsley Ehizibue,26.0,2021,GB,FCKoln,19.0,1062.0,0.3,0.1,0.1,undefined,undefined,0.6,1.0,0.7,0.5,1.0,0.8,20.5,0.8,0.8,14.4,4.4,20.5,0.8,undefined,0.3,0.1
Kingsley Ehizibue,25.0,2020,GB,FCKoln,31.0,2338.0,0.1,0.1,0.2,undefined,undefined,0.9,1.2,1.2,0.5,1.1,0.8,27.1,1.2,1.4,19.5,5.0,27.1,1.2,0.2,0.3,undefined
Kingsley Ehizibue,24.0,2019,NE,PECZwolle,32.0,2847.0,0.4,0.2,0.1,undefined,undefined,1.1,1.2,1.5,1.2,1.8,1.3,37.3,1.6,1.5,29.5,4.7,37.3,1.6,0.3,1.2,0.2
Kingsley Ehizibue,23.0,2018,NE,PECZwolle,33.0,2943.0,0.1,0.2,0.2,undefined,undefined,0.6,0.8,1.6,0.6,1.4,1.8,35.5,1.6,1.3,27.1,5.5,35.5,1.6,0.2,1.2,undefined
Kingsley Ehizibue,22.0,2017,NE,PECZwolle,29.0,1880.0,0.4,0.3,0.2,0.1,undefined,0.8,0.9,1.7,0.6,1.2,1.6,15.4,0.5,0.3,10.1,4.6,15.4,0.5,0.1,0.6,0.1
Kingsley Ehizibue,21.0,2016,NE,PECZwolle,28.0,1669.0,0.5,0.3,0.1,0.1,undefined,1.3,0.8,1.5,0.7,0.9,0.9,16.9,0.7,0.7,11.3,4.3,16.9,0.7,undefined,0.4,0.1
Kingsley Ehizibue,20.0,2015,NE,PECZwolle,3.0,19.0,undefined,undefined,undefined,undefined,undefined,0.3,0.3,undefined,0.3,undefined,0.7,4.0,undefined,undefined,3.7,0.3,4.0,undefined,undefined,undefined,undefined
Isaiah Brown,25.0,2021,EC,SheffieldWednesday,19.0,529.0,0.2,0.1,0.1,undefined,undefined,0.4,0.5,1.4,0.6,0.7,0.9,11.6,0.5,0.8,7.5,2.7,11.6,0.5,0.1,0.5,0.1
Isaiah Brown,24.0,2020,EC,Luton,25.0,1459.0,0.4,0.1,0.4,undefined,undefined,1.1,2.0,2.0,1.5,0.8,1.4,22.0,1.1,1.8,14.9,4.2,22.0,1.1,0.4,1.6,0.3
Isaiah Brown,23.0,2019,EC,Leeds,2.0,11.0,0.5,undefined,undefined,undefined,undefined,undefined,undefined,0.5,undefined,undefined,2.5,1.0,undefined,undefined,1.0,undefined,1.0,undefined,undefined,0.5,undefined
Isaiah Brown,22.0,2018,EPL,Brighton,13.0,307.0,undefined,0.1,undefined,undefined,undefined,0.3,0.5,0.3,0.5,1.0,1.8,9.9,0.4,0.2,6.5,2.8,9.9,0.4,undefined,0.5,undefined
Isaiah Brown,21.0,2017,EC,Rotherham,20.0,1492.0,0.4,0.4,0.7,0.2,undefined,0.7,2.2,2.0,2.0,1.8,2.2,21.6,0.6,0.8,14.1,6.2,21.6,0.6,0.2,1.4,0.3
Isaiah Brown,21.0,2017,EC,Huddersfield,18.0,1286.0,0.4,0.7,0.6,0.2,0.1,0.7,1.9,2.3,2.0,1.7,3.2,27.9,0.9,0.4,20.2,6.3,27.9,0.9,0.1,1.1,undefined
Isaiah Brown,20.0,2016,NE,Vitesse,22.0,1032.0,0.2,0.3,0.2,undefined,undefined,1.2,1.0,1.7,1.1,1.2,1.5,20.9,0.7,0.5,14.3,5.4,20.9,0.7,undefined,0.7,undefined
Isaiah Brown,19.0,2015,EPL,Chelsea,1.0,11.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,11.0,undefined,undefined,8.0,3.0,11.0,undefined,undefined,undefined,undefined
Isaiah Brown,17.0,2013,EPL,WestBromwichAlbion,1.0,4.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,2.0,undefined,undefined,1.0,1.0,2.0,undefined,undefined,undefined,undefined
Brandley Kuwas,22.0,2019,NE,Heracles,35.0,2888.0,0.9,0.8,0.8,0.3,0.1,2.1,2.8,3.7,3.2,0.2,1.3,26.3,1.2,0.6,19.6,5.0,26.3,1.2,0.3,2.0,0.3
Brandley Kuwas,21.0,2018,NE,Heracles,30.0,2497.0,0.9,0.9,0.5,0.2,0.1,1.2,3.6,3.7,4.2,0.2,0.7,28.0,1.8,1.1,19.7,5.3,28.0,1.8,1.0,2.2,0.4
Brandley Kuwas,20.0,2017,NE,Heracles,33.0,2402.0,0.6,0.6,0.5,0.2,0.1,1.2,1.9,2.8,3.5,0.2,0.5,20.5,1.0,0.5,15.2,3.9,20.5,1.0,0.5,1.4,0.2
Brandley Kuwas,19.0,2016,NE,Excelsior,34.0,2522.0,0.6,0.6,0.4,0.1,0.1,1.4,2.2,2.7,3.5,0.2,0.5,18.3,2.1,0.7,12.4,3.1,18.3,2.1,0.3,0.8,0.1
Jari Oosterwijk,25.0,2017,NE,Twente,12.0,395.0,0.3,0.4,0.3,0.2,undefined,0.2,undefined,0.7,0.4,2.3,1.4,9.0,0.1,undefined,5.5,3.4,9.0,0.1,0.1,0.2,undefined
Jari Oosterwijk,24.0,2016,NE,Twente,14.0,1009.0,0.9,0.5,0.4,0.2,undefined,0.6,0.1,1.4,1.2,3.1,3.6,16.8,0.1,0.4,9.9,6.4,16.8,0.1,undefined,0.5,0.1
Jari Oosterwijk,23.0,2015,NE,Twente,1.0,1.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Sander van de Streek,29.0,2021,NE,FCUtrecht,29.0,2250.0,0.9,1.0,0.5,0.3,undefined,0.5,0.6,2.0,1.1,3.3,2.8,25.1,1.0,1.1,15.7,7.3,25.1,1.0,undefined,0.9,0.2
Sander van de Streek,28.0,2020,NE,FCUtrecht,21.0,1680.0,0.7,0.7,0.4,0.2,undefined,0.2,0.7,2.6,1.3,2.1,2.1,25.2,0.8,0.9,17.5,6.0,25.2,0.8,0.2,1.1,undefined
Sander van de Streek,27.0,2019,NE,FCUtrecht,36.0,2640.0,1.2,0.7,0.6,0.2,undefined,0.4,0.3,2.0,1.2,2.9,2.6,19.9,0.8,1.0,12.8,5.4,19.9,0.8,0.2,0.7,0.1
Sander van de Streek,26.0,2018,NE,FCUtrecht,37.0,2772.0,0.6,0.7,0.5,0.3,0.1,0.6,0.5,1.6,0.7,2.5,2.9,23.1,0.7,0.5,15.4,6.5,23.1,0.7,0.1,1.0,0.2
Sander van de Streek,24.0,2016,NE,Cambuur,32.0,2540.0,0.8,0.6,0.5,0.1,undefined,0.5,0.5,1.6,1.2,1.7,2.0,24.8,0.9,1.1,16.2,6.6,24.8,0.9,0.1,0.7,0.1
Sander van de Streek,23.0,2015,NE,Cambuur,29.0,2218.0,0.9,0.6,0.4,0.2,0.1,0.7,0.6,1.4,1.0,1.6,1.4,25.3,1.4,0.8,17.5,5.7,25.3,1.4,undefined,0.7,0.1
Tomi Juric,25.0,2018,WC,Australia,3.0,95.0,undefined,undefined,undefined,undefined,undefined,0.7,undefined,2.3,1.3,1.7,1.0,7.0,undefined,0.3,4.0,2.7,7.0,undefined,undefined,0.3,undefined
Tomi Juric,23.0,2016,NE,Roda,17.0,1012.0,0.9,0.8,0.1,0.2,undefined,0.5,0.5,2.2,1.7,2.5,2.7,14.8,0.6,0.2,9.1,4.8,14.8,0.6,0.1,0.5,0.1
Dominic Solanke,28.0,2021,EC,Bournemouth,39.0,3265.0,0.9,1.1,0.7,0.4,0.1,1.6,1.5,3.4,2.2,2.1,4.4,16.6,0.1,0.2,11.7,4.6,16.6,0.1,undefined,0.8,0.2
Dominic Solanke,27.0,2020,EPL,Bournemouth,32.0,1645.0,0.3,0.3,0.4,0.1,undefined,1.1,0.8,1.6,1.7,2.0,2.9,13.5,0.3,0.2,9.1,3.9,13.5,0.3,undefined,0.4,undefined
Dominic Solanke,26.0,2019,EPL,Bournemouth,10.0,342.0,0.4,0.3,0.4,undefined,undefined,0.7,1.0,1.5,0.9,1.5,2.4,9.9,0.2,0.2,6.9,2.6,9.9,0.2,undefined,0.8,0.1
Dominic Solanke,26.0,2019,IEU,EnglandU21,1.0,71.0,1.0,undefined,1.0,undefined,undefined,undefined,undefined,2.0,2.0,3.0,1.0,7.0,undefined,undefined,3.0,4.0,7.0,undefined,undefined,undefined,undefined
Dominic Solanke,25.0,2018,UCL,Liverpool,3.0,36.0,undefined,undefined,0.3,undefined,undefined,undefined,undefined,0.7,undefined,0.3,2.3,3.0,undefined,0.3,1.7,1.0,3.0,undefined,undefined,0.3,undefined
Dominic Solanke,25.0,2018,EPL,Liverpool,21.0,583.0,0.5,0.4,0.2,undefined,undefined,0.2,0.4,1.6,0.8,1.0,1.8,9.4,0.1,undefined,7.0,2.3,9.4,0.1,undefined,0.7,undefined
Dominic Solanke,23.0,2016,NE,Vitesse,25.0,1813.0,0.6,0.6,0.3,0.3,0.1,1.2,0.7,2.6,1.6,1.7,2.2,14.8,0.2,undefined,10.6,4.0,14.8,0.2,undefined,0.8,undefined
Dominic Solanke,22.0,2015,UCL,Chelsea,1.0,17.0,undefined,undefined,undefined,undefined,undefined,1.0,undefined,undefined,undefined,undefined,1.0,4.0,undefined,undefined,4.0,undefined,4.0,undefined,undefined,undefined,undefined
Thomas Agyepong,26.0,2019,ACoN,Ghana,1.0,35.0,undefined,undefined,undefined,undefined,undefined,undefined,1.0,4.0,1.0,1.0,undefined,10.0,undefined,undefined,8.0,2.0,10.0,undefined,undefined,undefined,undefined
Thomas Agyepong,25.0,2018,NE,NACBreda,12.0,447.0,0.6,0.2,0.3,undefined,undefined,1.0,1.0,1.2,0.5,0.2,0.7,13.1,0.5,0.3,10.5,1.8,13.1,0.5,0.1,0.2,undefined
Thomas Agyepong,23.0,2016,NE,Twente,14.0,561.0,0.1,0.2,0.4,0.1,undefined,1.1,1.6,1.2,1.2,0.3,0.6,9.8,0.1,undefined,7.8,1.9,9.8,0.1,undefined,0.4,0.1
